param_type	value	species	
Exon_number	13	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	16	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	10	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	16	09.pil.evm.33684.gff	
Exon_number	13	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	12	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	9	09.pil.evm.33684.gff	
Exon_number	13	09.pil.evm.33684.gff	
Exon_number	21	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	11	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	14	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	8	09.pil.evm.33684.gff	
Exon_number	10	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	15	09.pil.evm.33684.gff	
Exon_number	16	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	13	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	9	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	16	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	11	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	11	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	8	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	8	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	8	09.pil.evm.33684.gff	
Exon_number	18	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	8	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	13	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	10	09.pil.evm.33684.gff	
Exon_number	10	09.pil.evm.33684.gff	
Exon_number	11	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	11	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	10	09.pil.evm.33684.gff	
Exon_number	16	09.pil.evm.33684.gff	
Exon_number	16	09.pil.evm.33684.gff	
Exon_number	10	09.pil.evm.33684.gff	
Exon_number	8	09.pil.evm.33684.gff	
Exon_number	8	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	10	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	14	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	18	09.pil.evm.33684.gff	
Exon_number	8	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	10	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	8	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	16	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	9	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	10	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	8	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	8	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	10	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	11	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	14	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	25	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	9	09.pil.evm.33684.gff	
Exon_number	14	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	13	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	8	09.pil.evm.33684.gff	
Exon_number	16	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	13	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	11	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	10	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	8	09.pil.evm.33684.gff	
Exon_number	15	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	9	09.pil.evm.33684.gff	
Exon_number	14	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	8	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	15	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	8	09.pil.evm.33684.gff	
Exon_number	10	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	14	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	22	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	11	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	8	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	19	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	11	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	12	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	12	09.pil.evm.33684.gff	
Exon_number	24	09.pil.evm.33684.gff	
Exon_number	10	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	22	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	13	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	30	09.pil.evm.33684.gff	
Exon_number	11	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	8	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	9	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	9	09.pil.evm.33684.gff	
Exon_number	8	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	10	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	13	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	10	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	25	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	19	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	12	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	10	09.pil.evm.33684.gff	
Exon_number	10	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	10	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	16	09.pil.evm.33684.gff	
Exon_number	11	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	13	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	17	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	9	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	42	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	8	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	8	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	13	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	25	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	8	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	14	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	21	09.pil.evm.33684.gff	
Exon_number	11	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	10	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	14	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	9	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	9	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	10	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	10	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	10	09.pil.evm.33684.gff	
Exon_number	13	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	16	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	11	09.pil.evm.33684.gff	
Exon_number	20	09.pil.evm.33684.gff	
Exon_number	11	09.pil.evm.33684.gff	
Exon_number	20	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	14	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	14	09.pil.evm.33684.gff	
Exon_number	9	09.pil.evm.33684.gff	
Exon_number	11	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	8	09.pil.evm.33684.gff	
Exon_number	10	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	10	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	8	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	6	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	11	09.pil.evm.33684.gff	
Exon_number	2	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	13	09.pil.evm.33684.gff	
Exon_number	7	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
Exon_number	5	09.pil.evm.33684.gff	
Exon_number	4	09.pil.evm.33684.gff	
Exon_number	11	09.pil.evm.33684.gff	
Exon_number	3	09.pil.evm.33684.gff	
Exon_number	11	09.pil.evm.33684.gff	
Exon_number	1	09.pil.evm.33684.gff	
